Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1431	-0.2711	7.7488	0.23308	4.013	4.672	5.121	5.381	5.814	6.132	6.643	7.749	9.099	9.948	10.581	11.616	12.357	13.93	17.268
1432	-0.2713	7.7484	0.23314	4.013	4.672	5.12	5.38	5.814	6.132	6.643	7.748	9.099	9.948	10.581	11.616	12.358	13.932	17.273
1433	-0.2714	7.748	0.23319	4.012	4.671	5.119	5.379	5.813	6.131	6.642	7.748	9.099	9.948	10.581	11.617	12.359	13.933	17.276
1434	-0.2715	7.7476	0.23325	4.011	4.67	5.119	5.379	5.812	6.13	6.641	7.748	9.099	9.949	10.582	11.618	12.36	13.935	17.279
1435	-0.2716	7.7472	0.2333	4.011	4.67	5.118	5.378	5.812	6.13	6.641	7.747	9.099	9.949	10.582	11.618	12.361	13.936	17.282
1436	-0.2717	7.7468	0.23336	4.01	4.669	5.117	5.377	5.811	6.129	6.64	7.747	9.099	9.949	10.582	11.619	12.362	13.938	17.286
1437	-0.2718	7.7464	0.23341	4.009	4.668	5.117	5.377	5.81	6.128	6.64	7.746	9.099	9.949	10.583	11.62	12.363	13.94	17.289
1438	-0.2719	7.746	0.23347	4.008	4.667	5.116	5.376	5.81	6.128	6.639	7.746	9.099	9.949	10.583	11.62	12.364	13.941	17.293
1439	-0.272	7.7456	0.23352	4.008	4.667	5.115	5.375	5.809	6.127	6.639	7.746	9.098	9.949	10.583	11.621	12.365	13.943	17.296
1440	-0.2721	7.7451	0.23358	4.007	4.666	5.115	5.374	5.808	6.126	6.638	7.745	9.098	9.949	10.584	11.622	12.366	13.944	17.299
1441	-0.2722	7.7447	0.23363	4.006	4.665	5.114	5.374	5.808	6.126	6.637	7.745	9.098	9.949	10.584	11.622	12.367	13.946	17.302
1442	-0.2723	7.7443	0.23369	4.006	4.664	5.113	5.373	5.807	6.125	6.637	7.744	9.098	9.949	10.584	11.623	12.368	13.948	17.306
1443	-0.2724	7.7439	0.23374	4.005	4.664	5.112	5.372	5.806	6.125	6.636	7.744	9.098	9.95	10.584	11.624	12.369	13.949	17.309
1444	-0.2725	7.7435	0.2338	4.004	4.663	5.112	5.372	5.806	6.124	6.636	7.744	9.098	9.95	10.585	11.624	12.37	13.951	17.313
1445	-0.2726	7.7431	0.23385	4.004	4.662	5.111	5.371	5.805	6.123	6.635	7.743	9.098	9.95	10.585	11.625	12.37	13.952	17.316
1446	-0.2727	7.7427	0.23391	4.003	4.662	5.11	5.37	5.804	6.123	6.634	7.743	9.098	9.95	10.585	11.626	12.372	13.954	17.32
1447	-0.2728	7.7423	0.23396	4.002	4.661	5.11	5.37	5.804	6.122	6.634	7.742	9.098	9.95	10.586	11.626	12.372	13.956	17.323
1448	-0.2729	7.7419	0.23402	4.001	4.66	5.109	5.369	5.803	6.121	6.633	7.742	9.097	9.95	10.586	11.627	12.373	13.957	17.326
1449	-0.273	7.7415	0.23407	4.001	4.66	5.108	5.368	5.802	6.121	6.633	7.742	9.097	9.95	10.586	11.628	12.374	13.959	17.329
1450	-0.2731	7.741	0.23413	4	4.659	5.108	5.367	5.802	6.12	6.632	7.741	9.097	9.95	10.587	11.628	12.375	13.961	17.333
1451	-0.2732	7.7406	0.23418	3.999	4.658	5.107	5.367	5.801	6.119	6.632	7.741	9.097	9.95	10.587	11.629	12.376	13.962	17.336
1452	-0.2733	7.7402	0.23424	3.999	4.657	5.106	5.366	5.8	6.119	6.631	7.74	9.097	9.951	10.587	11.63	12.377	13.964	17.34
1453	-0.2734	7.7398	0.23429	3.998	4.657	5.105	5.365	5.8	6.118	6.63	7.74	9.097	9.951	10.587	11.63	12.378	13.965	17.343
1454	-0.2735	7.7394	0.23435	3.997	4.656	5.105	5.365	5.799	6.118	6.63	7.739	9.097	9.951	10.588	11.631	12.379	13.967	17.346
1455	-0.2736	7.739	0.2344	3.997	4.655	5.104	5.364	5.798	6.117	6.629	7.739	9.097	9.951	10.588	11.631	12.38	13.969	17.349
1456	-0.2737	7.7385	0.23446	3.996	4.655	5.103	5.363	5.798	6.116	6.629	7.739	9.096	9.951	10.588	11.632	12.381	13.97	17.353
1457	-0.2738	7.7381	0.23451	3.995	4.654	5.103	5.363	5.797	6.116	6.628	7.738	9.096	9.951	10.589	11.633	12.382	13.972	17.356
1458	-0.2739	7.7377	0.23457	3.994	4.653	5.102	5.362	5.796	6.115	6.627	7.738	9.096	9.951	10.589	11.633	12.383	13.973	17.36
1459	-0.274	7.7373	0.23462	3.994	4.652	5.101	5.361	5.796	6.114	6.627	7.737	9.096	9.951	10.589	11.634	12.384	13.975	17.363
1460	-0.2741	7.7369	0.23468	3.993	4.652	5.101	5.361	5.795	6.114	6.626	7.737	9.096	9.951	10.59	11.635	12.385	13.977	17.367
1461	-0.2742	7.7364	0.23473	3.992	4.651	5.1	5.36	5.794	6.113	6.626	7.736	9.096	9.951	10.59	11.635	12.385	13.978	17.369
1462	-0.2743	7.736	0.23479	3.992	4.65	5.099	5.359	5.794	6.112	6.625	7.736	9.096	9.952	10.59	11.636	12.386	13.98	17.373
1463	-0.2744	7.7356	0.23484	3.991	4.65	5.098	5.359	5.793	6.112	6.625	7.736	9.095	9.952	10.59	11.637	12.387	13.981	17.376
1464	-0.2745	7.7352	0.2349	3.99	4.649	5.098	5.358	5.792	6.111	6.624	7.735	9.095	9.952	10.591	11.637	12.388	13.983	17.38
1465	-0.2746	7.7347	0.23495	3.989	4.648	5.097	5.357	5.792	6.11	6.623	7.735	9.095	9.952	10.591	11.638	12.389	13.984	17.383
1466	-0.2747	7.7343	0.23501	3.989	4.647	5.096	5.356	5.791	6.11	6.623	7.734	9.095	9.952	10.591	11.639	12.39	13.986	17.386
1467	-0.2748	7.7339	0.23506	3.988	4.647	5.096	5.356	5.79	6.109	6.622	7.734	9.095	9.952	10.592	11.639	12.391	13.988	17.39
1468	-0.2749	7.7335	0.23512	3.987	4.646	5.095	5.355	5.79	6.109	6.622	7.734	9.095	9.952	10.592	11.64	12.392	13.989	17.393
1469	-0.275	7.733	0.23517	3.987	4.645	5.094	5.354	5.789	6.108	6.621	7.733	9.095	9.952	10.592	11.64	12.393	13.991	17.396
1470	-0.2751	7.7326	0.23523	3.986	4.645	5.093	5.354	5.788	6.107	6.62	7.733	9.095	9.952	10.592	11.641	12.394	13.993	17.4
1471	-0.2752	7.7322	0.23528	3.985	4.644	5.093	5.353	5.788	6.107	6.62	7.732	9.094	9.952	10.593	11.642	12.395	13.994	17.403
1472	-0.2753	7.7317	0.23534	3.985	4.643	5.092	5.352	5.787	6.106	6.619	7.732	9.094	9.952	10.593	11.642	12.396	13.996	17.407
1473	-0.2754	7.7313	0.2354	3.984	4.642	5.091	5.351	5.786	6.105	6.619	7.731	9.094	9.953	10.593	11.643	12.397	13.998	17.41
1474	-0.2755	7.7309	0.23545	3.983	4.642	5.091	5.351	5.786	6.105	6.618	7.731	9.094	9.953	10.594	11.644	12.397	13.999	17.413
1475	-0.2756	7.7305	0.23551	3.982	4.641	5.09	5.35	5.785	6.104	6.617	7.731	9.094	9.953	10.594	11.644	12.399	14.001	17.417
1476	-0.2757	7.73	0.23556	3.982	4.64	5.089	5.349	5.784	6.103	6.617	7.73	9.094	9.953	10.594	11.645	12.399	14.002	17.42
1477	-0.2758	7.7296	0.23562	3.981	4.639	5.088	5.349	5.784	6.103	6.616	7.73	9.094	9.953	10.594	11.646	12.4	14.004	17.424
1478	-0.2759	7.7291	0.23567	3.98	4.639	5.088	5.348	5.783	6.102	6.616	7.729	9.093	9.953	10.595	11.646	12.401	14.005	17.427
1479	-0.276	7.7287	0.23573	3.98	4.638	5.087	5.347	5.782	6.101	6.615	7.729	9.093	9.953	10.595	11.647	12.402	14.007	17.43
1480	-0.2761	7.7283	0.23578	3.979	4.637	5.086	5.347	5.782	6.101	6.614	7.728	9.093	9.953	10.595	11.647	12.403	14.009	17.433
1481	-0.2762	7.7278	0.23584	3.978	4.637	5.086	5.346	5.781	6.1	6.614	7.728	9.093	9.953	10.596	11.648	12.404	14.01	17.437
1482	-0.2763	7.7274	0.23589	3.978	4.636	5.085	5.345	5.78	6.099	6.613	7.727	9.093	9.953	10.596	11.649	12.405	14.012	17.44
1483	-0.2764	7.727	0.23595	3.977	4.635	5.084	5.344	5.779	6.099	6.613	7.727	9.093	9.954	10.596	11.649	12.406	14.013	17.444
1484	-0.2765	7.7265	0.236	3.976	4.634	5.083	5.344	5.779	6.098	6.612	7.727	9.092	9.953	10.596	11.65	12.406	14.015	17.447
1485	-0.2766	7.7261	0.23606	3.975	4.634	5.083	5.343	5.778	6.097	6.611	7.726	9.092	9.954	10.597	11.651	12.408	14.017	17.451
1486	-0.2767	7.7257	0.23612	3.975	4.633	5.082	5.342	5.777	6.097	6.611	7.726	9.092	9.954	10.597	11.651	12.409	14.018	17.454
1487	-0.2768	7.7252	0.23617	3.974	4.632	5.081	5.342	5.777	6.096	6.61	7.725	9.092	9.954	10.597	11.652	12.409	14.02	17.457
1488	-0.2769	7.7248	0.23623	3.973	4.632	5.081	5.341	5.776	6.095	6.61	7.725	9.092	9.954	10.598	11.653	12.41	14.022	17.461
1489	-0.277	7.7243	0.23628	3.972	4.631	5.08	5.34	5.775	6.095	6.609	7.724	9.092	9.954	10.598	11.653	12.411	14.023	17.464
1490	-0.2771	7.7239	0.23634	3.972	4.63	5.079	5.339	5.775	6.094	6.608	7.724	9.092	9.954	10.598	11.654	12.412	14.025	17.468
1491	-0.2772	7.7234	0.23639	3.971	4.629	5.078	5.339	5.774	6.093	6.608	7.723	9.091	9.954	10.598	11.654	12.413	14.026	17.47
1492	-0.2773	7.723	0.23645	3.97	4.629	5.078	5.338	5.773	6.093	6.607	7.723	9.091	9.954	10.599	11.655	12.414	14.028	17.474
1493	-0.2774	7.7226	0.2365	3.97	4.628	5.077	5.337	5.773	6.092	6.607	7.723	9.091	9.954	10.599	11.656	12.415	14.029	17.477
1494	-0.2775	7.7221	0.23656	3.969	4.627	5.076	5.337	5.772	6.091	6.606	7.722	9.091	9.954	10.599	11.656	12.416	14.031	17.481
1495	-0.2776	7.7217	0.23661	3.968	4.627	5.076	5.336	5.771	6.091	6.605	7.722	9.091	9.954	10.599	11.657	12.417	14.032	17.484
1496	-0.2777	7.7212	0.23667	3.968	4.626	5.075	5.335	5.771	6.09	6.605	7.721	9.091	9.954	10.6	11.658	12.418	14.034	17.488
1497	-0.2778	7.7208	0.23673	3.967	4.625	5.074	5.334	5.77	6.089	6.604	7.721	9.091	9.955	10.6	11.658	12.419	14.036	17.491
1498	-0.2779	7.7203	0.23678	3.966	4.624	5.073	5.334	5.769	6.089	6.603	7.72	9.09	9.955	10.6	11.659	12.419	14.037	17.494
1499	-0.278	7.7199	0.23684	3.965	4.624	5.073	5.333	5.768	6.088	6.603	7.72	9.09	9.955	10.6	11.66	12.42	14.039	17.498
1500	-0.2781	7.7194	0.23689	3.965	4.623	5.072	5.332	5.768	6.087	6.602	7.719	9.09	9.955	10.601	11.66	12.421	14.04	17.501
1501	-0.2782	7.719	0.23695	3.964	4.622	5.071	5.332	5.767	6.087	6.602	7.719	9.09	9.955	10.601	11.661	12.422	14.042	17.505
1502	-0.2783	7.7185	0.237	3.963	4.621	5.07	5.331	5.766	6.086	6.601	7.719	9.09	9.955	10.601	11.661	12.423	14.043	17.508
1503	-0.2784	7.7181	0.23706	3.963	4.621	5.07	5.33	5.766	6.086	6.6	7.718	9.09	9.955	10.601	11.662	12.424	14.045	17.512
1504	-0.2785	7.7177	0.23711	3.962	4.62	5.069	5.33	5.765	6.085	6.6	7.718	9.089	9.955	10.602	11.663	12.425	14.047	17.515
1505	-0.2786	7.7172	0.23717	3.961	4.619	5.068	5.329	5.764	6.084	6.599	7.717	9.089	9.955	10.602	11.663	12.426	14.048	17.518
1506	-0.2787	7.7168	0.23723	3.96	4.618	5.068	5.328	5.764	6.084	6.599	7.717	9.089	9.955	10.602	11.664	12.427	14.05	17.522
1507	-0.2788	7.7163	0.23728	3.96	4.618	5.067	5.327	5.763	6.083	6.598	7.716	9.089	9.955	10.603	11.664	12.428	14.052	17.525
1508	-0.2789	7.7159	0.23734	3.959	4.617	5.066	5.327	5.762	6.082	6.597	7.716	9.089	9.955	10.603	11.665	12.429	14.053	17.529
1509	-0.279	7.7154	0.23739	3.958	4.616	5.065	5.326	5.762	6.082	6.597	7.715	9.089	9.955	10.603	11.666	12.429	14.055	17.532
1510	-0.2791	7.7149	0.23745	3.957	4.615	5.065	5.325	5.761	6.081	6.596	7.715	9.088	9.955	10.603	11.666	12.43	14.056	17.535
1511	-0.2792	7.7145	0.2375	3.957	4.615	5.064	5.325	5.76	6.08	6.596	7.715	9.088	9.955	10.604	11.667	12.431	14.058	17.538
1512	-0.2793	7.714	0.23756	3.956	4.614	5.063	5.324	5.759	6.079	6.595	7.714	9.088	9.956	10.604	11.667	12.432	14.06	17.542
1513	-0.2794	7.7136	0.23761	3.955	4.613	5.063	5.323	5.759	6.079	6.594	7.714	9.088	9.956	10.604	11.668	12.433	14.061	17.545
1514	-0.2795	7.7131	0.23767	3.955	4.613	5.062	5.322	5.758	6.078	6.594	7.713	9.088	9.956	10.604	11.669	12.434	14.063	17.549
1515	-0.2796	7.7127	0.23773	3.954	4.612	5.061	5.322	5.757	6.077	6.593	7.713	9.088	9.956	10.605	11.669	12.435	14.065	17.553
1516	-0.2797	7.7122	0.23778	3.953	4.611	5.06	5.321	5.757	6.077	6.592	7.712	9.087	9.956	10.605	11.67	12.436	14.066	17.555
1517	-0.2798	7.7118	0.23784	3.953	4.61	5.06	5.32	5.756	6.076	6.592	7.712	9.087	9.956	10.605	11.671	12.437	14.068	17.559
1518	-0.2799	7.7113	0.23789	3.952	4.61	5.059	5.319	5.755	6.076	6.591	7.711	9.087	9.956	10.605	11.671	12.437	14.069	17.562
1519	-0.28	7.7109	0.23795	3.951	4.609	5.058	5.319	5.755	6.075	6.591	7.711	9.087	9.956	10.606	11.672	12.439	14.071	17.566
1520	-0.2801	7.7104	0.238	3.95	4.608	5.057	5.318	5.754	6.074	6.59	7.71	9.087	9.956	10.606	11.672	12.439	14.072	17.569
1521	-0.2801	7.71	0.23806	3.95	4.607	5.057	5.317	5.753	6.074	6.589	7.71	9.087	9.956	10.606	11.673	12.44	14.074	17.572
1522	-0.2802	7.7095	0.23812	3.949	4.607	5.056	5.317	5.753	6.073	6.589	7.71	9.086	9.956	10.606	11.674	12.441	14.075	17.576
1523	-0.2803	7.709	0.23817	3.948	4.606	5.055	5.316	5.752	6.072	6.588	7.709	9.086	9.956	10.607	11.674	12.442	14.077	17.579
1524	-0.2804	7.7086	0.23823	3.947	4.605	5.054	5.315	5.751	6.071	6.587	7.709	9.086	9.956	10.607	11.675	12.443	14.079	17.583
1525	-0.2805	7.7081	0.23828	3.947	4.605	5.054	5.314	5.75	6.071	6.587	7.708	9.086	9.956	10.607	11.675	12.444	14.08	17.585
1526	-0.2806	7.7077	0.23834	3.946	4.604	5.053	5.314	5.75	6.07	6.586	7.708	9.086	9.956	10.607	11.676	12.445	14.082	17.589
1527	-0.2807	7.7072	0.23839	3.945	4.603	5.052	5.313	5.749	6.069	6.586	7.707	9.086	9.956	10.608	11.676	12.445	14.083	17.592
1528	-0.2808	7.7067	0.23845	3.945	4.602	5.052	5.312	5.748	6.069	6.585	7.707	9.085	9.956	10.608	11.677	12.446	14.085	17.596
1529	-0.2809	7.7063	0.23851	3.944	4.602	5.051	5.311	5.748	6.068	6.584	7.706	9.085	9.957	10.608	11.678	12.447	14.087	17.6
1530	-0.281	7.7058	0.23856	3.943	4.601	5.05	5.311	5.747	6.067	6.584	7.706	9.085	9.957	10.608	11.678	12.448	14.088	17.603
1531	-0.2811	7.7054	0.23862	3.942	4.6	5.049	5.31	5.746	6.067	6.583	7.705	9.085	9.957	10.609	11.679	12.449	14.09	17.606
1532	-0.2812	7.7049	0.23867	3.942	4.599	5.049	5.309	5.746	6.066	6.582	7.705	9.085	9.957	10.609	11.68	12.45	14.091	17.609
1533	-0.2813	7.7044	0.23873	3.941	4.599	5.048	5.309	5.745	6.065	6.582	7.704	9.085	9.957	10.609	11.68	12.451	14.093	17.613
1534	-0.2814	7.704	0.23878	3.94	4.598	5.047	5.308	5.744	6.065	6.581	7.704	9.084	9.957	10.609	11.681	12.452	14.094	17.616
1535	-0.2815	7.7035	0.23884	3.94	4.597	5.046	5.307	5.743	6.064	6.581	7.704	9.084	9.957	10.61	11.681	12.453	14.096	17.62
1536	-0.2816	7.7031	0.2389	3.939	4.596	5.046	5.306	5.743	6.063	6.58	7.703	9.084	9.957	10.61	11.682	12.454	14.098	17.624
1537	-0.2817	7.7026	0.23895	3.938	4.596	5.045	5.306	5.742	6.063	6.579	7.703	9.084	9.957	10.61	11.683	12.454	14.099	17.627
1538	-0.2818	7.7021	0.23901	3.937	4.595	5.044	5.305	5.741	6.062	6.579	7.702	9.084	9.957	10.61	11.683	12.455	14.101	17.63
1539	-0.2819	7.7017	0.23906	3.937	4.594	5.044	5.304	5.741	6.061	6.578	7.702	9.084	9.957	10.611	11.684	12.456	14.102	17.633
1540	-0.282	7.7012	0.23912	3.936	4.594	5.043	5.304	5.74	6.061	6.577	7.701	9.083	9.957	10.611	11.685	12.457	14.104	17.637
1541	-0.2821	7.7007	0.23918	3.935	4.593	5.042	5.303	5.739	6.06	6.577	7.701	9.083	9.957	10.611	11.685	12.458	14.106	17.641
1542	-0.2822	7.7003	0.23923	3.935	4.592	5.041	5.302	5.739	6.059	6.576	7.7	9.083	9.957	10.611	11.686	12.459	14.107	17.644
1543	-0.2823	7.6998	0.23929	3.934	4.591	5.041	5.301	5.738	6.059	6.576	7.7	9.083	9.957	10.612	11.686	12.46	14.109	17.648
1544	-0.2824	7.6994	0.23934	3.933	4.591	5.04	5.301	5.737	6.058	6.575	7.699	9.083	9.957	10.612	11.687	12.461	14.11	17.651
1545	-0.2825	7.6989	0.2394	3.932	4.59	5.039	5.3	5.736	6.057	6.574	7.699	9.082	9.957	10.612	11.688	12.462	14.112	17.654
1546	-0.2826	7.6984	0.23945	3.932	4.589	5.038	5.299	5.736	6.057	6.574	7.698	9.082	9.957	10.612	11.688	12.462	14.113	17.657
1547	-0.2827	7.698	0.23951	3.931	4.588	5.038	5.299	5.735	6.056	6.573	7.698	9.082	9.958	10.613	11.689	12.464	14.115	17.661
1548	-0.2828	7.6975	0.23957	3.93	4.588	5.037	5.298	5.734	6.055	6.572	7.698	9.082	9.958	10.613	11.689	12.464	14.117	17.665
1549	-0.2829	7.697	0.23962	3.93	4.587	5.036	5.297	5.734	6.055	6.572	7.697	9.082	9.958	10.613	11.69	12.465	14.118	17.668
1550	-0.283	7.6966	0.23968	3.929	4.586	5.035	5.296	5.733	6.054	6.571	7.697	9.082	9.958	10.613	11.691	12.466	14.12	17.672
1551	-0.2831	7.6961	0.23973	3.928	4.585	5.035	5.296	5.732	6.053	6.571	7.696	9.081	9.958	10.614	11.691	12.467	14.121	17.675
1552	-0.2832	7.6956	0.23979	3.927	4.585	5.034	5.295	5.732	6.053	6.57	7.696	9.081	9.958	10.614	11.692	12.468	14.123	17.678
1553	-0.2833	7.6952	0.23985	3.927	4.584	5.033	5.294	5.731	6.052	6.569	7.695	9.081	9.958	10.614	11.693	12.469	14.125	17.682
1554	-0.2834	7.6947	0.2399	3.926	4.583	5.033	5.293	5.73	6.051	6.569	7.695	9.081	9.958	10.614	11.693	12.47	14.126	17.685
1555	-0.2835	7.6942	0.23996	3.925	4.582	5.032	5.293	5.729	6.05	6.568	7.694	9.081	9.958	10.615	11.694	12.471	14.128	17.689
1556	-0.2835	7.6938	0.24001	3.925	4.582	5.031	5.292	5.729	6.05	6.568	7.694	9.081	9.958	10.615	11.694	12.471	14.129	17.692
1557	-0.2836	7.6933	0.24007	3.924	4.581	5.03	5.291	5.728	6.049	6.567	7.693	9.08	9.958	10.615	11.695	12.472	14.131	17.695
1558	-0.2837	7.6928	0.24013	3.923	4.58	5.03	5.29	5.727	6.048	6.566	7.693	9.08	9.958	10.615	11.695	12.473	14.133	17.699
1559	-0.2838	7.6924	0.24018	3.922	4.58	5.029	5.29	5.727	6.048	6.566	7.692	9.08	9.958	10.616	11.696	12.474	14.134	17.702
1560	-0.2839	7.6919	0.24024	3.922	4.579	5.028	5.289	5.726	6.047	6.565	7.692	9.08	9.958	10.616	11.697	12.475	14.136	17.706
1561	-0.284	7.6914	0.24029	3.921	4.578	5.027	5.288	5.725	6.046	6.564	7.691	9.08	9.958	10.616	11.697	12.476	14.137	17.709
1562	-0.2841	7.691	0.24035	3.92	4.577	5.027	5.288	5.725	6.046	6.564	7.691	9.079	9.958	10.616	11.698	12.477	14.139	17.713
1563	-0.2842	7.6905	0.24041	3.919	4.577	5.026	5.287	5.724	6.045	6.563	7.691	9.079	9.958	10.617	11.699	12.478	14.141	17.716
1564	-0.2843	7.69	0.24046	3.919	4.576	5.025	5.286	5.723	6.044	6.562	7.69	9.079	9.958	10.617	11.699	12.479	14.142	17.719
1565	-0.2844	7.6896	0.24052	3.918	4.575	5.024	5.285	5.722	6.044	6.562	7.69	9.079	9.959	10.617	11.7	12.48	14.144	17.723
1566	-0.2845	7.6891	0.24057	3.917	4.574	5.024	5.285	5.722	6.043	6.561	7.689	9.079	9.958	10.617	11.7	12.48	14.145	17.726
1567	-0.2846	7.6886	0.24063	3.917	4.574	5.023	5.284	5.721	6.042	6.561	7.689	9.079	9.959	10.617	11.701	12.481	14.147	17.73
1568	-0.2847	7.6882	0.24068	3.916	4.573	5.022	5.283	5.72	6.042	6.56	7.688	9.078	9.959	10.618	11.701	12.482	14.149	17.733
1569	-0.2848	7.6877	0.24074	3.915	4.572	5.022	5.283	5.72	6.041	6.559	7.688	9.078	9.959	10.618	11.702	12.483	14.15	17.737
1570	-0.2849	7.6872	0.2408	3.914	4.571	5.021	5.282	5.719	6.04	6.559	7.687	9.078	9.959	10.618	11.703	12.484	14.152	17.74
1571	-0.285	7.6867	0.24085	3.914	4.571	5.02	5.281	5.718	6.04	6.558	7.687	9.078	9.959	10.618	11.703	12.485	14.153	17.743
1572	-0.2851	7.6863	0.24091	3.913	4.57	5.019	5.28	5.718	6.039	6.557	7.686	9.078	9.959	10.619	11.704	12.486	14.155	17.747
1573	-0.2852	7.6858	0.24097	3.912	4.569	5.019	5.28	5.717	6.038	6.557	7.686	9.077	9.959	10.619	11.705	12.487	14.157	17.751
1574	-0.2853	7.6853	0.24102	3.912	4.569	5.018	5.279	5.716	6.038	6.556	7.685	9.077	9.959	10.619	11.705	12.488	14.158	17.754
1575	-0.2854	7.6849	0.24108	3.911	4.568	5.017	5.278	5.715	6.037	6.556	7.685	9.077	9.959	10.62	11.706	12.489	14.16	17.758
1576	-0.2855	7.6844	0.24113	3.91	4.567	5.016	5.278	5.715	6.036	6.555	7.684	9.077	9.959	10.62	11.706	12.489	14.161	17.761
1577	-0.2856	7.6839	0.24119	3.909	4.566	5.016	5.277	5.714	6.036	6.554	7.684	9.077	9.959	10.62	11.707	12.49	14.163	17.765
1578	-0.2857	7.6835	0.24125	3.909	4.566	5.015	5.276	5.713	6.035	6.554	7.684	9.077	9.959	10.62	11.708	12.491	14.165	17.769
1579	-0.2858	7.683	0.2413	3.908	4.565	5.014	5.275	5.713	6.034	6.553	7.683	9.076	9.959	10.62	11.708	12.492	14.166	17.772
1580	-0.2858	7.6825	0.24136	3.907	4.564	5.013	5.275	5.712	6.034	6.552	7.683	9.076	9.959	10.621	11.709	12.493	14.168	17.775
1581	-0.2859	7.6821	0.24141	3.907	4.563	5.013	5.274	5.711	6.033	6.552	7.682	9.076	9.959	10.621	11.709	12.494	14.169	17.778
1582	-0.286	7.6816	0.24147	3.906	4.563	5.012	5.273	5.711	6.032	6.551	7.682	9.076	9.959	10.621	11.71	12.495	14.171	17.782
1583	-0.2861	7.6811	0.24153	3.905	4.562	5.011	5.272	5.71	6.031	6.55	7.681	9.076	9.959	10.621	11.711	12.496	14.173	17.785
1584	-0.2862	7.6806	0.24158	3.904	4.561	5.011	5.272	5.709	6.031	6.55	7.681	9.075	9.959	10.621	11.711	12.496	14.174	17.788
1585	-0.2863	7.6802	0.24164	3.904	4.56	5.01	5.271	5.708	6.03	6.549	7.68	9.075	9.959	10.622	11.712	12.498	14.176	17.792
1586	-0.2864	7.6797	0.24169	3.903	4.56	5.009	5.27	5.708	6.029	6.549	7.68	9.075	9.959	10.622	11.712	12.498	14.177	17.795
1587	-0.2865	7.6792	0.24175	3.902	4.559	5.008	5.27	5.707	6.029	6.548	7.679	9.075	9.959	10.622	11.713	12.499	14.179	17.799
1588	-0.2866	7.6788	0.24181	3.902	4.558	5.008	5.269	5.706	6.028	6.547	7.679	9.075	9.96	10.623	11.714	12.5	14.181	17.803
1589	-0.2867	7.6783	0.24186	3.901	4.557	5.007	5.268	5.706	6.027	6.547	7.678	9.075	9.96	10.623	11.714	12.501	14.182	17.806
1590	-0.2868	7.6778	0.24192	3.9	4.557	5.006	5.267	5.705	6.027	6.546	7.678	9.074	9.96	10.623	11.715	12.502	14.184	17.81
1591	-0.2869	7.6773	0.24198	3.899	4.556	5.005	5.267	5.704	6.026	6.545	7.677	9.074	9.96	10.623	11.715	12.503	14.186	17.814
1592	-0.287	7.6769	0.24203	3.899	4.555	5.005	5.266	5.703	6.025	6.545	7.677	9.074	9.96	10.624	11.716	12.504	14.187	17.817
1593	-0.2871	7.6764	0.24209	3.898	4.554	5.004	5.265	5.703	6.025	6.544	7.676	9.074	9.96	10.624	11.717	12.505	14.189	17.821
1594	-0.2872	7.6759	0.24214	3.897	4.554	5.003	5.264	5.702	6.024	6.544	7.676	9.074	9.96	10.624	11.717	12.505	14.19	17.824
1595	-0.2873	7.6755	0.2422	3.897	4.553	5.003	5.264	5.701	6.023	6.543	7.676	9.073	9.96	10.624	11.718	12.507	14.192	17.828
1596	-0.2874	7.675	0.24226	3.896	4.552	5.002	5.263	5.701	6.023	6.542	7.675	9.073	9.96	10.625	11.719	12.508	14.194	17.831
1597	-0.2875	7.6745	0.24231	3.895	4.552	5.001	5.262	5.7	6.022	6.542	7.675	9.073	9.96	10.625	11.719	12.508	14.195	17.834
1598	-0.2876	7.674	0.24237	3.894	4.551	5	5.262	5.699	6.021	6.541	7.674	9.073	9.96	10.625	11.72	12.509	14.197	17.838
1599	-0.2877	7.6736	0.24242	3.894	4.55	5	5.261	5.699	6.021	6.54	7.674	9.073	9.96	10.625	11.72	12.51	14.198	17.841
1600	-0.2877	7.6731	0.24248	3.893	4.549	4.999	5.26	5.698	6.02	6.54	7.673	9.072	9.96	10.625	11.721	12.511	14.2	17.844
1601	-0.2878	7.6726	0.24254	3.892	4.549	4.998	5.259	5.697	6.019	6.539	7.673	9.072	9.96	10.626	11.721	12.512	14.202	17.848
1602	-0.2879	7.6722	0.24259	3.892	4.548	4.997	5.259	5.696	6.019	6.539	7.672	9.072	9.96	10.626	11.722	12.513	14.203	17.851
1603	-0.288	7.6717	0.24265	3.891	4.547	4.997	5.258	5.696	6.018	6.538	7.672	9.072	9.96	10.626	11.723	12.514	14.205	17.855
1604	-0.2881	7.6712	0.24271	3.89	4.546	4.996	5.257	5.695	6.017	6.537	7.671	9.072	9.96	10.626	11.723	12.515	14.207	17.859
1605	-0.2882	7.6707	0.24276	3.889	4.546	4.995	5.256	5.694	6.017	6.537	7.671	9.071	9.96	10.627	11.724	12.515	14.208	17.862
1606	-0.2883	7.6703	0.24282	3.889	4.545	4.994	5.256	5.694	6.016	6.536	7.67	9.071	9.96	10.627	11.725	12.516	14.21	17.866
1607	-0.2884	7.6698	0.24287	3.888	4.544	4.994	5.255	5.693	6.015	6.535	7.67	9.071	9.96	10.627	11.725	12.517	14.211	17.869
