Age	L	M	S	P01	P1	P3	P5	P10	P15	P25	P50	P75	P85	P90	P95	P97	P99	P999
1447	-0.9028	5.5564	0.18889	3.477	3.838	4.083	4.225	4.464	4.64	4.925	5.556	6.362	6.892	7.302	8.001	8.528	9.725	12.733
1448	-0.9031	5.5558	0.1889	3.476	3.837	4.082	4.225	4.463	4.639	4.925	5.556	6.361	6.891	7.301	8.001	8.527	9.725	12.734
1449	-0.9034	5.5552	0.18891	3.476	3.837	4.082	4.224	4.463	4.639	4.924	5.555	6.36	6.891	7.3	8	8.527	9.725	12.735
1450	-0.9037	5.5546	0.18892	3.476	3.836	4.082	4.224	4.462	4.638	4.924	5.555	6.36	6.89	7.3	8	8.527	9.725	12.736
1451	-0.904	5.554	0.18893	3.475	3.836	4.081	4.223	4.462	4.638	4.923	5.554	6.359	6.89	7.299	7.999	8.526	9.725	12.737
1452	-0.9044	5.5534	0.18894	3.475	3.836	4.081	4.223	4.461	4.637	4.922	5.553	6.359	6.889	7.299	7.999	8.526	9.725	12.739
1453	-0.9047	5.5529	0.18895	3.475	3.835	4.08	4.223	4.461	4.637	4.922	5.553	6.358	6.889	7.298	7.998	8.526	9.725	12.74
1454	-0.905	5.5523	0.18896	3.474	3.835	4.08	4.222	4.46	4.636	4.921	5.552	6.357	6.888	7.298	7.998	8.525	9.725	12.742
1455	-0.9053	5.5517	0.18897	3.474	3.834	4.079	4.222	4.46	4.636	4.921	5.552	6.357	6.887	7.297	7.997	8.525	9.725	12.743
1456	-0.9057	5.5511	0.18898	3.474	3.834	4.079	4.221	4.459	4.635	4.92	5.551	6.356	6.887	7.297	7.997	8.524	9.725	12.745
1457	-0.906	5.5505	0.18899	3.473	3.834	4.079	4.221	4.459	4.635	4.92	5.551	6.356	6.886	7.296	7.996	8.524	9.724	12.746
1458	-0.9063	5.5499	0.189	3.473	3.833	4.078	4.22	4.458	4.634	4.919	5.55	6.355	6.886	7.295	7.996	8.524	9.724	12.747
1459	-0.9066	5.5494	0.18901	3.473	3.833	4.078	4.22	4.458	4.634	4.919	5.549	6.355	6.885	7.295	7.996	8.523	9.724	12.748
1460	-0.9069	5.5488	0.18902	3.472	3.833	4.077	4.219	4.458	4.633	4.918	5.549	6.354	6.885	7.294	7.995	8.523	9.724	12.749
1461	-0.9073	5.5482	0.18903	3.472	3.832	4.077	4.219	4.457	4.633	4.918	5.548	6.353	6.884	7.294	7.995	8.523	9.724	12.751
1462	-0.9076	5.5476	0.18904	3.472	3.832	4.076	4.218	4.457	4.632	4.917	5.548	6.353	6.883	7.293	7.994	8.522	9.724	12.752
1463	-0.9079	5.547	0.18905	3.471	3.831	4.076	4.218	4.456	4.632	4.917	5.547	6.352	6.883	7.293	7.994	8.522	9.724	12.754
1464	-0.9082	5.5464	0.18906	3.471	3.831	4.076	4.218	4.456	4.631	4.916	5.546	6.351	6.882	7.292	7.993	8.521	9.724	12.755
1465	-0.9085	5.5458	0.18907	3.471	3.831	4.075	4.217	4.455	4.631	4.915	5.546	6.351	6.881	7.292	7.993	8.521	9.724	12.756
1466	-0.9089	5.5453	0.18908	3.47	3.83	4.075	4.217	4.455	4.63	4.915	5.545	6.35	6.881	7.291	7.992	8.521	9.724	12.758
1467	-0.9092	5.5447	0.18909	3.47	3.83	4.074	4.216	4.454	4.63	4.914	5.545	6.35	6.88	7.291	7.992	8.52	9.724	12.759
1468	-0.9095	5.5441	0.1891	3.47	3.829	4.074	4.216	4.454	4.629	4.914	5.544	6.349	6.88	7.29	7.991	8.52	9.724	12.76
1469	-0.9098	5.5435	0.18911	3.469	3.829	4.073	4.215	4.453	4.629	4.913	5.544	6.348	6.879	7.289	7.991	8.519	9.724	12.762
1470	-0.9102	5.5429	0.18912	3.469	3.829	4.073	4.215	4.453	4.628	4.913	5.543	6.348	6.879	7.289	7.99	8.519	9.724	12.763
1471	-0.9105	5.5423	0.18913	3.469	3.828	4.073	4.214	4.452	4.628	4.912	5.542	6.347	6.878	7.288	7.99	8.519	9.724	12.765
1472	-0.9108	5.5417	0.18914	3.468	3.828	4.072	4.214	4.452	4.627	4.912	5.542	6.347	6.877	7.288	7.989	8.518	9.723	12.766
1473	-0.9111	5.5412	0.18915	3.468	3.827	4.072	4.214	4.451	4.627	4.911	5.541	6.346	6.877	7.287	7.989	8.518	9.724	12.767
1474	-0.9114	5.5406	0.18916	3.468	3.827	4.071	4.213	4.451	4.626	4.911	5.541	6.345	6.876	7.287	7.988	8.518	9.723	12.768
1475	-0.9118	5.54	0.18917	3.467	3.827	4.071	4.213	4.45	4.626	4.91	5.54	6.345	6.876	7.286	7.988	8.517	9.723	12.77
1476	-0.9121	5.5394	0.18918	3.467	3.826	4.07	4.212	4.45	4.625	4.91	5.539	6.344	6.875	7.285	7.988	8.517	9.723	12.771
1477	-0.9124	5.5388	0.18919	3.467	3.826	4.07	4.212	4.449	4.625	4.909	5.539	6.344	6.875	7.285	7.987	8.516	9.723	12.773
1478	-0.9127	5.5382	0.1892	3.466	3.825	4.07	4.211	4.449	4.624	4.908	5.538	6.343	6.874	7.284	7.987	8.516	9.723	12.774
1479	-0.913	5.5376	0.18921	3.466	3.825	4.069	4.211	4.448	4.624	4.908	5.538	6.342	6.873	7.284	7.986	8.516	9.723	12.775
1480	-0.9134	5.537	0.18922	3.466	3.825	4.069	4.21	4.448	4.623	4.907	5.537	6.342	6.873	7.283	7.986	8.515	9.723	12.777
1481	-0.9137	5.5365	0.18923	3.465	3.824	4.068	4.21	4.447	4.623	4.907	5.537	6.341	6.872	7.283	7.985	8.515	9.723	12.778
1482	-0.914	5.5359	0.18924	3.465	3.824	4.068	4.209	4.447	4.622	4.906	5.536	6.341	6.872	7.282	7.985	8.515	9.723	12.78
1483	-0.9143	5.5353	0.18925	3.465	3.823	4.067	4.209	4.446	4.622	4.906	5.535	6.34	6.871	7.282	7.984	8.514	9.723	12.781
1484	-0.9146	5.5347	0.18926	3.464	3.823	4.067	4.208	4.446	4.621	4.905	5.535	6.339	6.87	7.281	7.984	8.514	9.723	12.782
1485	-0.915	5.5341	0.18927	3.464	3.823	4.066	4.208	4.445	4.621	4.905	5.534	6.339	6.87	7.28	7.983	8.513	9.723	12.784
1486	-0.9153	5.5335	0.18928	3.464	3.822	4.066	4.208	4.445	4.62	4.904	5.534	6.338	6.869	7.28	7.983	8.513	9.723	12.785
1487	-0.9156	5.5329	0.18929	3.463	3.822	4.066	4.207	4.444	4.619	4.904	5.533	6.338	6.869	7.279	7.982	8.513	9.723	12.786
1488	-0.9159	5.5323	0.1893	3.463	3.821	4.065	4.207	4.444	4.619	4.903	5.532	6.337	6.868	7.279	7.982	8.512	9.722	12.788
1489	-0.9162	5.5318	0.18931	3.463	3.821	4.065	4.206	4.443	4.619	4.903	5.532	6.336	6.868	7.278	7.981	8.512	9.722	12.789
1490	-0.9166	5.5312	0.18932	3.463	3.821	4.064	4.206	4.443	4.618	4.902	5.531	6.336	6.867	7.278	7.981	8.512	9.723	12.791
1491	-0.9169	5.5306	0.18933	3.462	3.82	4.064	4.205	4.442	4.618	4.901	5.531	6.335	6.866	7.277	7.98	8.511	9.722	12.792
1492	-0.9172	5.53	0.18934	3.462	3.82	4.063	4.205	4.442	4.617	4.901	5.53	6.335	6.866	7.277	7.98	8.511	9.722	12.793
1493	-0.9175	5.5294	0.18935	3.461	3.82	4.063	4.204	4.441	4.616	4.9	5.529	6.334	6.865	7.276	7.979	8.51	9.722	12.795
1494	-0.9178	5.5288	0.18936	3.461	3.819	4.063	4.204	4.441	4.616	4.9	5.529	6.333	6.865	7.275	7.979	8.51	9.722	12.796
1495	-0.9182	5.5282	0.18937	3.461	3.819	4.062	4.203	4.441	4.615	4.899	5.528	6.333	6.864	7.275	7.979	8.51	9.722	12.798
1496	-0.9185	5.5276	0.18938	3.46	3.818	4.062	4.203	4.44	4.615	4.899	5.528	6.332	6.863	7.274	7.978	8.509	9.722	12.799
1497	-0.9188	5.5271	0.18939	3.46	3.818	4.061	4.203	4.44	4.614	4.898	5.527	6.332	6.863	7.274	7.978	8.509	9.722	12.8
1498	-0.9191	5.5265	0.1894	3.46	3.818	4.061	4.202	4.439	4.614	4.898	5.527	6.331	6.862	7.273	7.977	8.509	9.722	12.802
1499	-0.9194	5.5259	0.18941	3.459	3.817	4.06	4.202	4.439	4.613	4.897	5.526	6.33	6.862	7.273	7.977	8.508	9.722	12.803
1500	-0.9198	5.5253	0.18942	3.459	3.817	4.06	4.201	4.438	4.613	4.897	5.525	6.33	6.861	7.272	7.976	8.508	9.722	12.805
1501	-0.9201	5.5247	0.18943	3.459	3.816	4.06	4.201	4.438	4.612	4.896	5.525	6.329	6.86	7.272	7.976	8.507	9.722	12.806
1502	-0.9204	5.5241	0.18944	3.458	3.816	4.059	4.2	4.437	4.612	4.896	5.524	6.328	6.86	7.271	7.975	8.507	9.722	12.807
1503	-0.9207	5.5235	0.18945	3.458	3.816	4.059	4.2	4.437	4.611	4.895	5.524	6.328	6.859	7.27	7.975	8.507	9.722	12.808
1504	-0.921	5.5229	0.18946	3.458	3.815	4.058	4.199	4.436	4.611	4.894	5.523	6.327	6.859	7.27	7.974	8.506	9.721	12.81
1505	-0.9213	5.5224	0.18947	3.458	3.815	4.058	4.199	4.436	4.61	4.894	5.522	6.327	6.858	7.269	7.974	8.506	9.721	12.811
1506	-0.9217	5.5218	0.18948	3.457	3.814	4.057	4.199	4.435	4.61	4.893	5.522	6.326	6.858	7.269	7.973	8.506	9.722	12.813
1507	-0.922	5.5212	0.18949	3.457	3.814	4.057	4.198	4.435	4.609	4.893	5.521	6.325	6.857	7.268	7.973	8.505	9.721	12.814
1508	-0.9223	5.5206	0.1895	3.457	3.814	4.057	4.198	4.434	4.609	4.892	5.521	6.325	6.856	7.268	7.972	8.505	9.721	12.816
1509	-0.9226	5.52	0.18951	3.456	3.813	4.056	4.197	4.434	4.608	4.892	5.52	6.324	6.856	7.267	7.972	8.504	9.721	12.817
1510	-0.9229	5.5194	0.18952	3.456	3.813	4.056	4.197	4.433	4.608	4.891	5.519	6.324	6.855	7.266	7.971	8.504	9.721	12.818
1511	-0.9233	5.5188	0.18953	3.456	3.812	4.055	4.196	4.433	4.607	4.891	5.519	6.323	6.855	7.266	7.971	8.504	9.721	12.82
1512	-0.9236	5.5183	0.18954	3.455	3.812	4.055	4.196	4.432	4.607	4.89	5.518	6.322	6.854	7.265	7.971	8.503	9.721	12.822
1513	-0.9239	5.5177	0.18955	3.455	3.812	4.054	4.195	4.432	4.606	4.89	5.518	6.322	6.853	7.265	7.97	8.503	9.721	12.823
1514	-0.9242	5.5171	0.18956	3.455	3.811	4.054	4.195	4.431	4.606	4.889	5.517	6.321	6.853	7.264	7.97	8.503	9.721	12.824
1515	-0.9245	5.5165	0.18957	3.454	3.811	4.054	4.194	4.431	4.605	4.889	5.517	6.321	6.852	7.264	7.969	8.502	9.721	12.825
1516	-0.9248	5.5159	0.18958	3.454	3.81	4.053	4.194	4.43	4.605	4.888	5.516	6.32	6.852	7.263	7.969	8.502	9.721	12.827
1517	-0.9252	5.5153	0.18959	3.454	3.81	4.053	4.194	4.43	4.604	4.887	5.515	6.319	6.851	7.263	7.968	8.501	9.721	12.829
1518	-0.9255	5.5147	0.1896	3.453	3.81	4.052	4.193	4.429	4.604	4.887	5.515	6.319	6.85	7.262	7.968	8.501	9.721	12.83
1519	-0.9258	5.5142	0.18961	3.453	3.809	4.052	4.193	4.429	4.603	4.886	5.514	6.318	6.85	7.262	7.967	8.501	9.721	12.831
1520	-0.9261	5.5136	0.18962	3.453	3.809	4.051	4.192	4.428	4.603	4.886	5.514	6.318	6.849	7.261	7.967	8.5	9.721	12.833
1521	-0.9264	5.513	0.18963	3.452	3.808	4.051	4.192	4.428	4.602	4.885	5.513	6.317	6.849	7.26	7.966	8.5	9.721	12.834
1522	-0.9268	5.5124	0.18964	3.452	3.808	4.05	4.191	4.427	4.602	4.885	5.512	6.316	6.848	7.26	7.966	8.5	9.721	12.836
1523	-0.9271	5.5118	0.18965	3.452	3.808	4.05	4.191	4.427	4.601	4.884	5.512	6.316	6.848	7.259	7.965	8.499	9.721	12.837
1524	-0.9274	5.5112	0.18966	3.451	3.807	4.05	4.19	4.426	4.601	4.884	5.511	6.315	6.847	7.259	7.965	8.499	9.72	12.838
1525	-0.9277	5.5106	0.18967	3.451	3.807	4.049	4.19	4.426	4.6	4.883	5.511	6.315	6.846	7.258	7.964	8.498	9.72	12.84
1526	-0.928	5.5101	0.18968	3.451	3.807	4.049	4.189	4.426	4.6	4.883	5.51	6.314	6.846	7.258	7.964	8.498	9.72	12.841
1527	-0.9283	5.5095	0.18969	3.45	3.806	4.048	4.189	4.425	4.599	4.882	5.51	6.313	6.845	7.257	7.964	8.498	9.72	12.842
1528	-0.9287	5.5089	0.1897	3.45	3.806	4.048	4.189	4.425	4.599	4.882	5.509	6.313	6.845	7.257	7.963	8.497	9.72	12.844
1529	-0.929	5.5083	0.18971	3.45	3.805	4.047	4.188	4.424	4.598	4.881	5.508	6.312	6.844	7.256	7.963	8.497	9.72	12.846
1530	-0.9293	5.5077	0.18972	3.449	3.805	4.047	4.188	4.424	4.598	4.88	5.508	6.312	6.843	7.255	7.962	8.497	9.72	12.847
1531	-0.9296	5.5071	0.18973	3.449	3.805	4.047	4.187	4.423	4.597	4.88	5.507	6.311	6.843	7.255	7.962	8.496	9.72	12.848
1532	-0.9299	5.5066	0.18974	3.449	3.804	4.046	4.187	4.423	4.597	4.879	5.507	6.31	6.842	7.254	7.961	8.496	9.72	12.85
1533	-0.9302	5.506	0.18975	3.448	3.804	4.046	4.186	4.422	4.596	4.879	5.506	6.31	6.842	7.254	7.961	8.495	9.72	12.851
1534	-0.9306	5.5054	0.18976	3.448	3.803	4.045	4.186	4.422	4.596	4.878	5.505	6.309	6.841	7.253	7.96	8.495	9.72	12.853
1535	-0.9309	5.5048	0.18977	3.448	3.803	4.045	4.185	4.421	4.595	4.878	5.505	6.309	6.841	7.253	7.96	8.495	9.72	12.854
1536	-0.9312	5.5042	0.18978	3.447	3.803	4.044	4.185	4.421	4.595	4.877	5.504	6.308	6.84	7.252	7.959	8.494	9.72	12.856
1537	-0.9315	5.5036	0.18979	3.447	3.802	4.044	4.184	4.42	4.594	4.877	5.504	6.307	6.839	7.252	7.959	8.494	9.72	12.857
1538	-0.9318	5.5031	0.1898	3.447	3.802	4.044	4.184	4.42	4.594	4.876	5.503	6.307	6.839	7.251	7.958	8.494	9.72	12.859
1539	-0.9321	5.5025	0.18981	3.446	3.801	4.043	4.184	4.419	4.593	4.876	5.503	6.306	6.838	7.25	7.958	8.493	9.72	12.86
1540	-0.9325	5.5019	0.18982	3.446	3.801	4.043	4.183	4.419	4.593	4.875	5.502	6.306	6.838	7.25	7.958	8.493	9.72	12.862
1541	-0.9328	5.5013	0.18983	3.446	3.801	4.042	4.183	4.418	4.592	4.875	5.501	6.305	6.837	7.249	7.957	8.493	9.72	12.863
1542	-0.9331	5.5007	0.18984	3.445	3.8	4.042	4.182	4.418	4.592	4.874	5.501	6.304	6.836	7.249	7.957	8.492	9.72	12.864
1543	-0.9334	5.5002	0.18985	3.445	3.8	4.041	4.182	4.417	4.591	4.874	5.5	6.304	6.836	7.248	7.956	8.492	9.72	12.866
1544	-0.9337	5.4996	0.18986	3.445	3.799	4.041	4.181	4.417	4.591	4.873	5.5	6.303	6.835	7.248	7.956	8.491	9.72	12.867
1545	-0.934	5.499	0.18987	3.444	3.799	4.041	4.181	4.416	4.59	4.872	5.499	6.303	6.835	7.247	7.955	8.491	9.719	12.869
1546	-0.9343	5.4984	0.18988	3.444	3.799	4.04	4.18	4.416	4.59	4.872	5.498	6.302	6.834	7.247	7.955	8.491	9.719	12.87
1547	-0.9347	5.4978	0.18989	3.444	3.798	4.04	4.18	4.415	4.589	4.871	5.498	6.301	6.834	7.246	7.954	8.49	9.719	12.872
1548	-0.935	5.4973	0.1899	3.443	3.798	4.039	4.18	4.415	4.589	4.871	5.497	6.301	6.833	7.246	7.954	8.49	9.719	12.873
1549	-0.9353	5.4967	0.18991	3.443	3.798	4.039	4.179	4.414	4.588	4.87	5.497	6.3	6.832	7.245	7.953	8.49	9.719	12.875
1550	-0.9356	5.4961	0.18992	3.443	3.797	4.038	4.179	4.414	4.588	4.87	5.496	6.3	6.832	7.244	7.953	8.489	9.719	12.876
1551	-0.9359	5.4955	0.18993	3.442	3.797	4.038	4.178	4.413	4.587	4.869	5.496	6.299	6.831	7.244	7.952	8.489	9.719	12.877
1552	-0.9362	5.495	0.18994	3.442	3.796	4.038	4.178	4.413	4.587	4.869	5.495	6.298	6.831	7.243	7.952	8.489	9.719	12.879
1553	-0.9366	5.4944	0.18995	3.442	3.796	4.037	4.177	4.413	4.586	4.868	5.494	6.298	6.83	7.243	7.952	8.488	9.719	12.881
1554	-0.9369	5.4938	0.18996	3.441	3.796	4.037	4.177	4.412	4.586	4.868	5.494	6.297	6.83	7.242	7.951	8.488	9.719	12.882
1555	-0.9372	5.4932	0.18997	3.441	3.795	4.036	4.176	4.412	4.585	4.867	5.493	6.297	6.829	7.242	7.951	8.487	9.719	12.884
1556	-0.9375	5.4926	0.18998	3.441	3.795	4.036	4.176	4.411	4.585	4.867	5.493	6.296	6.828	7.241	7.95	8.487	9.719	12.885
1557	-0.9378	5.4921	0.18998	3.44	3.795	4.036	4.176	4.411	4.584	4.866	5.492	6.295	6.828	7.241	7.95	8.487	9.719	12.886
1558	-0.9381	5.4915	0.18999	3.44	3.794	4.035	4.175	4.41	4.584	4.866	5.492	6.295	6.827	7.24	7.949	8.486	9.719	12.887
1559	-0.9384	5.4909	0.19	3.44	3.794	4.035	4.175	4.41	4.583	4.865	5.491	6.294	6.827	7.239	7.949	8.486	9.718	12.888
1560	-0.9388	5.4904	0.19001	3.439	3.793	4.034	4.174	4.409	4.583	4.865	5.49	6.294	6.826	7.239	7.948	8.486	9.719	12.891
1561	-0.9391	5.4898	0.19002	3.439	3.793	4.034	4.174	4.409	4.582	4.864	5.49	6.293	6.825	7.238	7.948	8.485	9.719	12.892
1562	-0.9394	5.4892	0.19003	3.439	3.793	4.033	4.173	4.408	4.582	4.863	5.489	6.292	6.825	7.238	7.947	8.485	9.719	12.893
1563	-0.9397	5.4886	0.19004	3.438	3.792	4.033	4.173	4.408	4.581	4.863	5.489	6.292	6.824	7.237	7.947	8.484	9.718	12.895
1564	-0.94	5.4881	0.19005	3.438	3.792	4.033	4.173	4.407	4.581	4.862	5.488	6.291	6.824	7.237	7.946	8.484	9.718	12.896
1565	-0.9403	5.4875	0.19006	3.438	3.791	4.032	4.172	4.407	4.58	4.862	5.488	6.291	6.823	7.236	7.946	8.484	9.718	12.898
1566	-0.9406	5.4869	0.19007	3.437	3.791	4.032	4.172	4.406	4.58	4.861	5.487	6.29	6.823	7.236	7.945	8.483	9.718	12.899
1567	-0.941	5.4863	0.19008	3.437	3.791	4.031	4.171	4.406	4.579	4.861	5.486	6.289	6.822	7.235	7.945	8.483	9.718	12.901
1568	-0.9413	5.4858	0.19009	3.437	3.79	4.031	4.171	4.405	4.579	4.86	5.486	6.289	6.821	7.235	7.945	8.483	9.718	12.903
1569	-0.9416	5.4852	0.1901	3.437	3.79	4.03	4.17	4.405	4.578	4.86	5.485	6.288	6.821	7.234	7.944	8.482	9.718	12.904
1570	-0.9419	5.4846	0.19011	3.436	3.789	4.03	4.17	4.404	4.578	4.859	5.485	6.288	6.82	7.233	7.944	8.482	9.718	12.905
1571	-0.9422	5.4841	0.19012	3.436	3.789	4.03	4.169	4.404	4.577	4.859	5.484	6.287	6.82	7.233	7.943	8.482	9.718	12.907
1572	-0.9425	5.4835	0.19013	3.436	3.789	4.029	4.169	4.404	4.577	4.858	5.484	6.287	6.819	7.232	7.943	8.481	9.718	12.908
1573	-0.9428	5.4829	0.19014	3.435	3.788	4.029	4.168	4.403	4.576	4.858	5.483	6.286	6.819	7.232	7.942	8.481	9.718	12.91
1574	-0.9432	5.4824	0.19015	3.435	3.788	4.028	4.168	4.403	4.576	4.857	5.482	6.285	6.818	7.231	7.942	8.481	9.718	12.912
1575	-0.9435	5.4818	0.19016	3.435	3.788	4.028	4.168	4.402	4.575	4.857	5.482	6.285	6.817	7.231	7.941	8.48	9.718	12.913
1576	-0.9438	5.4812	0.19017	3.434	3.787	4.028	4.167	4.402	4.575	4.856	5.481	6.284	6.817	7.23	7.941	8.48	9.718	12.915
1577	-0.9441	5.4807	0.19018	3.434	3.787	4.027	4.167	4.401	4.574	4.856	5.481	6.284	6.816	7.23	7.941	8.48	9.718	12.916
1578	-0.9444	5.4801	0.19019	3.434	3.786	4.027	4.166	4.401	4.574	4.855	5.48	6.283	6.816	7.229	7.94	8.479	9.718	12.918
1579	-0.9447	5.4795	0.1902	3.433	3.786	4.026	4.166	4.4	4.573	4.855	5.48	6.282	6.815	7.229	7.94	8.479	9.718	12.919
1580	-0.945	5.479	0.19021	3.433	3.786	4.026	4.165	4.4	4.573	4.854	5.479	6.282	6.815	7.228	7.939	8.478	9.718	12.921
1581	-0.9453	5.4784	0.19022	3.433	3.785	4.025	4.165	4.399	4.572	4.854	5.478	6.281	6.814	7.228	7.939	8.478	9.718	12.922
1582	-0.9457	5.4778	0.19023	3.432	3.785	4.025	4.165	4.399	4.572	4.853	5.478	6.281	6.813	7.227	7.938	8.478	9.718	12.924
1583	-0.946	5.4773	0.19024	3.432	3.785	4.025	4.164	4.398	4.571	4.853	5.477	6.28	6.813	7.227	7.938	8.478	9.718	12.926
1584	-0.9463	5.4767	0.19025	3.432	3.784	4.024	4.164	4.398	4.571	4.852	5.477	6.28	6.812	7.226	7.937	8.477	9.718	12.927
1585	-0.9466	5.4762	0.19026	3.431	3.784	4.024	4.163	4.397	4.57	4.852	5.476	6.279	6.812	7.226	7.937	8.477	9.718	12.929
1586	-0.9469	5.4756	0.19027	3.431	3.783	4.023	4.163	4.397	4.57	4.851	5.476	6.278	6.811	7.225	7.937	8.476	9.718	12.93
1587	-0.9472	5.475	0.19028	3.431	3.783	4.023	4.162	4.396	4.569	4.85	5.475	6.278	6.811	7.224	7.936	8.476	9.718	12.932
1588	-0.9475	5.4745	0.19029	3.43	3.783	4.023	4.162	4.396	4.569	4.85	5.475	6.277	6.81	7.224	7.936	8.476	9.718	12.933
1589	-0.9479	5.4739	0.1903	3.43	3.782	4.022	4.162	4.396	4.568	4.849	5.474	6.277	6.81	7.223	7.935	8.475	9.718	12.935
1590	-0.9482	5.4734	0.19031	3.43	3.782	4.022	4.161	4.395	4.568	4.849	5.473	6.276	6.809	7.223	7.935	8.475	9.718	12.937
1591	-0.9485	5.4728	0.19032	3.43	3.782	4.021	4.161	4.395	4.568	4.848	5.473	6.276	6.809	7.222	7.934	8.475	9.718	12.938
1592	-0.9488	5.4722	0.19033	3.429	3.781	4.021	4.16	4.394	4.567	4.848	5.472	6.275	6.808	7.222	7.934	8.474	9.718	12.94
1593	-0.9491	5.4717	0.19034	3.429	3.781	4.02	4.16	4.394	4.567	4.847	5.472	6.274	6.807	7.221	7.934	8.474	9.718	12.941
1594	-0.9494	5.4711	0.19035	3.429	3.78	4.02	4.159	4.393	4.566	4.847	5.471	6.274	6.807	7.221	7.933	8.474	9.718	12.943
1595	-0.9497	5.4706	0.19036	3.428	3.78	4.02	4.159	4.393	4.566	4.846	5.471	6.273	6.806	7.22	7.933	8.473	9.718	12.944
1596	-0.95	5.47	0.19037	3.428	3.78	4.019	4.158	4.392	4.565	4.846	5.47	6.273	6.806	7.22	7.932	8.473	9.718	12.946
1597	-0.9503	5.4695	0.19038	3.428	3.779	4.019	4.158	4.392	4.565	4.845	5.47	6.272	6.805	7.219	7.932	8.473	9.718	12.948
1598	-0.9507	5.4689	0.19039	3.427	3.779	4.018	4.158	4.391	4.564	4.845	5.469	6.272	6.805	7.219	7.931	8.473	9.718	12.95
1599	-0.951	5.4683	0.1904	3.427	3.779	4.018	4.157	4.391	4.564	4.844	5.468	6.271	6.804	7.218	7.931	8.472	9.718	12.951
1600	-0.9513	5.4678	0.19041	3.427	3.778	4.018	4.157	4.39	4.563	4.844	5.468	6.27	6.804	7.218	7.931	8.472	9.718	12.953
1601	-0.9516	5.4672	0.19041	3.426	3.778	4.017	4.156	4.39	4.563	4.843	5.467	6.27	6.803	7.217	7.93	8.471	9.718	12.953
1602	-0.9519	5.4667	0.19042	3.426	3.777	4.017	4.156	4.39	4.562	4.843	5.467	6.269	6.802	7.217	7.93	8.471	9.718	12.955
1603	-0.9522	5.4661	0.19043	3.426	3.777	4.016	4.156	4.389	4.562	4.842	5.466	6.269	6.802	7.216	7.929	8.471	9.718	12.956
1604	-0.9525	5.4656	0.19044	3.425	3.777	4.016	4.155	4.389	4.561	4.842	5.466	6.268	6.801	7.216	7.929	8.47	9.718	12.958
1605	-0.9528	5.465	0.19045	3.425	3.776	4.016	4.155	4.388	4.561	4.841	5.465	6.268	6.801	7.215	7.928	8.47	9.718	12.959
1606	-0.9532	5.4645	0.19046	3.425	3.776	4.015	4.154	4.388	4.56	4.841	5.465	6.267	6.8	7.215	7.928	8.47	9.718	12.962
1607	-0.9535	5.4639	0.19047	3.425	3.776	4.015	4.154	4.387	4.56	4.84	5.464	6.266	6.8	7.214	7.927	8.469	9.718	12.963
1608	-0.9538	5.4634	0.19048	3.424	3.775	4.014	4.153	4.387	4.559	4.84	5.463	6.266	6.799	7.214	7.927	8.469	9.718	12.965
1609	-0.9541	5.4628	0.19049	3.424	3.775	4.014	4.153	4.386	4.559	4.839	5.463	6.265	6.799	7.213	7.927	8.469	9.718	12.966
1610	-0.9544	5.4623	0.1905	3.424	3.775	4.014	4.153	4.386	4.558	4.839	5.462	6.265	6.798	7.213	7.926	8.468	9.718	12.968
1611	-0.9547	5.4618	0.19051	3.423	3.774	4.013	4.152	4.386	4.558	4.838	5.462	6.264	6.798	7.212	7.926	8.468	9.718	12.97
1612	-0.955	5.4612	0.19052	3.423	3.774	4.013	4.152	4.385	4.557	4.838	5.461	6.264	6.797	7.211	7.925	8.468	9.718	12.971
1613	-0.9553	5.4607	0.19053	3.423	3.773	4.012	4.151	4.385	4.557	4.837	5.461	6.263	6.797	7.211	7.925	8.468	9.718	12.973
1614	-0.9556	5.4601	0.19054	3.422	3.773	4.012	4.151	4.384	4.557	4.837	5.46	6.263	6.796	7.21	7.925	8.467	9.718	12.974
1615	-0.956	5.4596	0.19055	3.422	3.773	4.012	4.15	4.384	4.556	4.836	5.46	6.262	6.795	7.21	7.924	8.467	9.718	12.977
1616	-0.9563	5.459	0.19056	3.422	3.772	4.011	4.15	4.383	4.556	4.836	5.459	6.261	6.795	7.209	7.924	8.467	9.718	12.978
1617	-0.9566	5.4585	0.19057	3.421	3.772	4.011	4.15	4.383	4.555	4.835	5.459	6.261	6.794	7.209	7.923	8.466	9.718	12.98
1618	-0.9569	5.4579	0.19058	3.421	3.772	4.01	4.149	4.382	4.555	4.835	5.458	6.26	6.794	7.208	7.923	8.466	9.718	12.981
1619	-0.9572	5.4574	0.19059	3.421	3.771	4.01	4.149	4.382	4.554	4.834	5.457	6.26	6.793	7.208	7.923	8.466	9.718	12.983
1620	-0.9575	5.4569	0.1906	3.421	3.771	4.01	4.148	4.381	4.554	4.834	5.457	6.259	6.793	7.208	7.922	8.465	9.718	12.985
1621	-0.9578	5.4563	0.19061	3.42	3.77	4.009	4.148	4.381	4.553	4.833	5.456	6.259	6.792	7.207	7.922	8.465	9.718	12.986
1622	-0.9581	5.4558	0.19062	3.42	3.77	4.009	4.148	4.381	4.553	4.833	5.456	6.258	6.792	7.206	7.921	8.465	9.718	12.988
1623	-0.9584	5.4553	0.19063	3.42	3.77	4.008	4.147	4.38	4.552	4.832	5.455	6.258	6.791	7.206	7.921	8.464	9.719	12.989
